,count,crime,end_date,population,sector,start_date
0,23,HOMICIDIO DOLOSO,2021-05,171082.0,ABASTO-REFORMA,2020-06
1,9,HOMICIDIO DOLOSO,2021-05,190052.0,ALPES,2020-06
2,7,HOMICIDIO DOLOSO,2021-05,25606.0,ANGEL-ZONA ROSA,2020-06
3,19,HOMICIDIO DOLOSO,2021-05,147265.0,ARAGON,2020-06
4,6,HOMICIDIO DOLOSO,2021-05,76922.0,ARENAL,2020-06
5,20,HOMICIDIO DOLOSO,2021-05,126770.0,ASTURIAS,2020-06
6,8,HOMICIDIO DOLOSO,2021-05,94564.0,BUENAVISTA,2020-06
7,3,HOMICIDIO DOLOSO,2021-05,44719.0,CHAPULTEPEC,2020-06
8,17,HOMICIDIO DOLOSO,2021-05,117997.0,CHURUBUSCO,2020-06
9,10,HOMICIDIO DOLOSO,2021-05,144779.0,CLAVERIA,2020-06
10,3,HOMICIDIO DOLOSO,2021-05,93641.0,COAPA,2020-06
11,18,HOMICIDIO DOLOSO,2021-05,33787.0,CONGRESO,2020-06
12,27,HOMICIDIO DOLOSO,2021-05,67697.0,CONSULADO,2020-06
13,8,HOMICIDIO DOLOSO,2021-05,18851.0,CORREDOR-CENTRO,2020-06
14,0,HOMICIDIO DOLOSO,2021-05,65669.0,COYOACAN,2020-06
15,3,HOMICIDIO DOLOSO,2021-05,101270.0,CUAJIMALPA,2020-06
16,41,HOMICIDIO DOLOSO,2021-05,280497.0,CUAUTEPEC,2020-06
17,9,HOMICIDIO DOLOSO,2021-05,93702.0,CUCHILLA,2020-06
18,6,HOMICIDIO DOLOSO,2021-05,70802.0,CUITLAHUAC,2020-06
19,9,HOMICIDIO DOLOSO,2021-05,150082.0,CULHUACAN,2020-06
20,0,HOMICIDIO DOLOSO,2021-05,83772.0,DEL VALLE,2020-06
21,4,HOMICIDIO DOLOSO,2021-05,94133.0,DINAMO,2020-06
22,8,HOMICIDIO DOLOSO,2021-05,80579.0,EL YAQUI,2020-06
23,22,HOMICIDIO DOLOSO,2021-05,177825.0,ESTRELLA,2020-06
24,49,HOMICIDIO DOLOSO,2021-05,187026.0,FUENTE,2020-06
25,7,HOMICIDIO DOLOSO,2021-05,95686.0,GRANJAS,2020-06
26,16,HOMICIDIO DOLOSO,2021-05,136444.0,HORMIGA,2020-06
27,21,HOMICIDIO DOLOSO,2021-05,174817.0,HUIPULCO-HOSPITALES,2020-06
28,13,HOMICIDIO DOLOSO,2021-05,110025.0,IZTACCIHUATL,2020-06
29,16,HOMICIDIO DOLOSO,2021-05,166805.0,LA NORIA,2020-06
30,16,HOMICIDIO DOLOSO,2021-05,62180.0,LA RAZA,2020-06
31,17,HOMICIDIO DOLOSO,2021-05,92638.0,LINDAVISTA,2020-06
32,10,HOMICIDIO DOLOSO,2021-05,96937.0,MERCED-BALBUENA,2020-06
33,7,HOMICIDIO DOLOSO,2021-05,64875.0,MILPA ALTA,2020-06
34,8,HOMICIDIO DOLOSO,2021-05,29350.0,MIXCALCO-HERALDO,2020-06
35,22,HOMICIDIO DOLOSO,2021-05,160243.0,MIXQUIC,2020-06
36,16,HOMICIDIO DOLOSO,2021-05,121359.0,MOCTEZUMA,2020-06
37,19,HOMICIDIO DOLOSO,2021-05,35662.0,MORELOS,2020-06
38,5,HOMICIDIO DOLOSO,2021-05,67270.0,NAPOLES,2020-06
39,7,HOMICIDIO DOLOSO,2021-05,113877.0,NARVARTE-ALAMOS,2020-06
40,1,HOMICIDIO DOLOSO,2021-05,42255.0,NATIVITAS,2020-06
41,135,HOMICIDIO DOLOSO,2021-05,,NO ESPECIFICADO,2020-06
42,32,HOMICIDIO DOLOSO,2021-05,218084.0,OASIS,2020-06
43,20,HOMICIDIO DOLOSO,2021-05,177697.0,PADIERNA,2020-06
44,13,HOMICIDIO DOLOSO,2021-05,150298.0,PANTITLAN,2020-06
45,29,HOMICIDIO DOLOSO,2021-05,263257.0,PLATEROS,2020-06
46,0,HOMICIDIO DOLOSO,2021-05,37779.0,POLANCO-CASTILLO,2020-06
47,1,HOMICIDIO DOLOSO,2021-05,78265.0,PORTALES,2020-06
48,22,HOMICIDIO DOLOSO,2021-05,207608.0,PRADERA,2020-06
49,27,HOMICIDIO DOLOSO,2021-05,278219.0,QUETZAL,2020-06
50,19,HOMICIDIO DOLOSO,2021-05,151888.0,QUIROGA,2020-06
51,9,HOMICIDIO DOLOSO,2021-05,34257.0,REVOLUCION-ALAMEDA,2020-06
52,3,HOMICIDIO DOLOSO,2021-05,70434.0,ROMA,2020-06
53,3,HOMICIDIO DOLOSO,2021-05,47620.0,SAN ANGEL,2020-06
54,11,HOMICIDIO DOLOSO,2021-05,140415.0,SAN JERONIMO,2020-06
55,30,HOMICIDIO DOLOSO,2021-05,193642.0,SANTA CRUZ,2020-06
56,21,HOMICIDIO DOLOSO,2021-05,227160.0,SANTA FE,2020-06
57,9,HOMICIDIO DOLOSO,2021-05,61100.0,SOTELO,2020-06
58,15,HOMICIDIO DOLOSO,2021-05,155668.0,TACUBA,2020-06
59,10,HOMICIDIO DOLOSO,2021-05,73623.0,TACUBAYA,2020-06
60,10,HOMICIDIO DOLOSO,2021-05,115941.0,TAXQUEÑA,2020-06
61,2,HOMICIDIO DOLOSO,2021-05,43804.0,TECOMITL,2020-06
62,18,HOMICIDIO DOLOSO,2021-05,270493.0,TEOTONGO,2020-06
63,29,HOMICIDIO DOLOSO,2021-05,256237.0,TEPEPAN,2020-06
64,6,HOMICIDIO DOLOSO,2021-05,69778.0,TEPEYAC,2020-06
65,48,HOMICIDIO DOLOSO,2021-05,295459.0,TEZONCO,2020-06
66,15,HOMICIDIO DOLOSO,2021-05,128951.0,TICOMAN,2020-06
67,13,HOMICIDIO DOLOSO,2021-05,124003.0,TLACOTAL,2020-06
68,13,HOMICIDIO DOLOSO,2021-05,96337.0,TLATELOLCO,2020-06
69,6,HOMICIDIO DOLOSO,2021-05,130167.0,UNIVERSIDAD,2020-06
70,12,HOMICIDIO DOLOSO,2021-05,158714.0,XOTEPINGO,2020-06
71,19,HOMICIDIO DOLOSO,2021-05,185225.0,ZAPOTITLA,2020-06
72,3,HOMICIDIO DOLOSO,2021-05,34276.0,ZARAGOZA,2020-06
73,22,LESIONES POR ARMA DE FUEGO,2021-05,171082.0,ABASTO-REFORMA,2020-06
74,4,LESIONES POR ARMA DE FUEGO,2021-05,190052.0,ALPES,2020-06
75,0,LESIONES POR ARMA DE FUEGO,2021-05,25606.0,ANGEL-ZONA ROSA,2020-06
76,28,LESIONES POR ARMA DE FUEGO,2021-05,147265.0,ARAGON,2020-06
77,2,LESIONES POR ARMA DE FUEGO,2021-05,76922.0,ARENAL,2020-06
78,14,LESIONES POR ARMA DE FUEGO,2021-05,126770.0,ASTURIAS,2020-06
79,6,LESIONES POR ARMA DE FUEGO,2021-05,94564.0,BUENAVISTA,2020-06
80,0,LESIONES POR ARMA DE FUEGO,2021-05,44719.0,CHAPULTEPEC,2020-06
81,10,LESIONES POR ARMA DE FUEGO,2021-05,117997.0,CHURUBUSCO,2020-06
82,4,LESIONES POR ARMA DE FUEGO,2021-05,144779.0,CLAVERIA,2020-06
83,1,LESIONES POR ARMA DE FUEGO,2021-05,93641.0,COAPA,2020-06
84,10,LESIONES POR ARMA DE FUEGO,2021-05,33787.0,CONGRESO,2020-06
85,11,LESIONES POR ARMA DE FUEGO,2021-05,67697.0,CONSULADO,2020-06
86,3,LESIONES POR ARMA DE FUEGO,2021-05,18851.0,CORREDOR-CENTRO,2020-06
87,2,LESIONES POR ARMA DE FUEGO,2021-05,65669.0,COYOACAN,2020-06
88,0,LESIONES POR ARMA DE FUEGO,2021-05,101270.0,CUAJIMALPA,2020-06
89,16,LESIONES POR ARMA DE FUEGO,2021-05,280497.0,CUAUTEPEC,2020-06
90,5,LESIONES POR ARMA DE FUEGO,2021-05,93702.0,CUCHILLA,2020-06
91,9,LESIONES POR ARMA DE FUEGO,2021-05,70802.0,CUITLAHUAC,2020-06
92,1,LESIONES POR ARMA DE FUEGO,2021-05,150082.0,CULHUACAN,2020-06
93,2,LESIONES POR ARMA DE FUEGO,2021-05,83772.0,DEL VALLE,2020-06
94,5,LESIONES POR ARMA DE FUEGO,2021-05,94133.0,DINAMO,2020-06
95,3,LESIONES POR ARMA DE FUEGO,2021-05,80579.0,EL YAQUI,2020-06
96,13,LESIONES POR ARMA DE FUEGO,2021-05,177825.0,ESTRELLA,2020-06
97,7,LESIONES POR ARMA DE FUEGO,2021-05,187026.0,FUENTE,2020-06
98,9,LESIONES POR ARMA DE FUEGO,2021-05,95686.0,GRANJAS,2020-06
99,13,LESIONES POR ARMA DE FUEGO,2021-05,136444.0,HORMIGA,2020-06
100,7,LESIONES POR ARMA DE FUEGO,2021-05,174817.0,HUIPULCO-HOSPITALES,2020-06
101,8,LESIONES POR ARMA DE FUEGO,2021-05,110025.0,IZTACCIHUATL,2020-06
102,4,LESIONES POR ARMA DE FUEGO,2021-05,166805.0,LA NORIA,2020-06
103,7,LESIONES POR ARMA DE FUEGO,2021-05,62180.0,LA RAZA,2020-06
104,9,LESIONES POR ARMA DE FUEGO,2021-05,92638.0,LINDAVISTA,2020-06
105,5,LESIONES POR ARMA DE FUEGO,2021-05,96937.0,MERCED-BALBUENA,2020-06
106,3,LESIONES POR ARMA DE FUEGO,2021-05,64875.0,MILPA ALTA,2020-06
107,5,LESIONES POR ARMA DE FUEGO,2021-05,29350.0,MIXCALCO-HERALDO,2020-06
108,7,LESIONES POR ARMA DE FUEGO,2021-05,160243.0,MIXQUIC,2020-06
109,12,LESIONES POR ARMA DE FUEGO,2021-05,121359.0,MOCTEZUMA,2020-06
110,5,LESIONES POR ARMA DE FUEGO,2021-05,35662.0,MORELOS,2020-06
111,5,LESIONES POR ARMA DE FUEGO,2021-05,67270.0,NAPOLES,2020-06
112,2,LESIONES POR ARMA DE FUEGO,2021-05,113877.0,NARVARTE-ALAMOS,2020-06
113,1,LESIONES POR ARMA DE FUEGO,2021-05,42255.0,NATIVITAS,2020-06
114,411,LESIONES POR ARMA DE FUEGO,2021-05,,NO ESPECIFICADO,2020-06
115,11,LESIONES POR ARMA DE FUEGO,2021-05,218084.0,OASIS,2020-06
116,7,LESIONES POR ARMA DE FUEGO,2021-05,177697.0,PADIERNA,2020-06
117,10,LESIONES POR ARMA DE FUEGO,2021-05,150298.0,PANTITLAN,2020-06
118,28,LESIONES POR ARMA DE FUEGO,2021-05,263257.0,PLATEROS,2020-06
119,1,LESIONES POR ARMA DE FUEGO,2021-05,37779.0,POLANCO-CASTILLO,2020-06
120,2,LESIONES POR ARMA DE FUEGO,2021-05,78265.0,PORTALES,2020-06
121,15,LESIONES POR ARMA DE FUEGO,2021-05,207608.0,PRADERA,2020-06
122,16,LESIONES POR ARMA DE FUEGO,2021-05,278219.0,QUETZAL,2020-06
123,13,LESIONES POR ARMA DE FUEGO,2021-05,151888.0,QUIROGA,2020-06
124,0,LESIONES POR ARMA DE FUEGO,2021-05,34257.0,REVOLUCION-ALAMEDA,2020-06
125,3,LESIONES POR ARMA DE FUEGO,2021-05,70434.0,ROMA,2020-06
126,7,LESIONES POR ARMA DE FUEGO,2021-05,47620.0,SAN ANGEL,2020-06
127,10,LESIONES POR ARMA DE FUEGO,2021-05,140415.0,SAN JERONIMO,2020-06
128,18,LESIONES POR ARMA DE FUEGO,2021-05,193642.0,SANTA CRUZ,2020-06
129,14,LESIONES POR ARMA DE FUEGO,2021-05,227160.0,SANTA FE,2020-06
130,3,LESIONES POR ARMA DE FUEGO,2021-05,61100.0,SOTELO,2020-06
131,17,LESIONES POR ARMA DE FUEGO,2021-05,155668.0,TACUBA,2020-06
132,9,LESIONES POR ARMA DE FUEGO,2021-05,73623.0,TACUBAYA,2020-06
133,4,LESIONES POR ARMA DE FUEGO,2021-05,115941.0,TAXQUEÑA,2020-06
134,1,LESIONES POR ARMA DE FUEGO,2021-05,43804.0,TECOMITL,2020-06
135,7,LESIONES POR ARMA DE FUEGO,2021-05,270493.0,TEOTONGO,2020-06
136,10,LESIONES POR ARMA DE FUEGO,2021-05,256237.0,TEPEPAN,2020-06
137,8,LESIONES POR ARMA DE FUEGO,2021-05,69778.0,TEPEYAC,2020-06
138,33,LESIONES POR ARMA DE FUEGO,2021-05,295459.0,TEZONCO,2020-06
139,3,LESIONES POR ARMA DE FUEGO,2021-05,128951.0,TICOMAN,2020-06
140,10,LESIONES POR ARMA DE FUEGO,2021-05,124003.0,TLACOTAL,2020-06
141,6,LESIONES POR ARMA DE FUEGO,2021-05,96337.0,TLATELOLCO,2020-06
142,10,LESIONES POR ARMA DE FUEGO,2021-05,130167.0,UNIVERSIDAD,2020-06
143,5,LESIONES POR ARMA DE FUEGO,2021-05,158714.0,XOTEPINGO,2020-06
144,10,LESIONES POR ARMA DE FUEGO,2021-05,185225.0,ZAPOTITLA,2020-06
145,1,LESIONES POR ARMA DE FUEGO,2021-05,34276.0,ZARAGOZA,2020-06
146,0,ROBO A BORDO DE METRO C.V.,2021-05,171082.0,ABASTO-REFORMA,2020-06
147,0,ROBO A BORDO DE METRO C.V.,2021-05,190052.0,ALPES,2020-06
148,0,ROBO A BORDO DE METRO C.V.,2021-05,25606.0,ANGEL-ZONA ROSA,2020-06
149,1,ROBO A BORDO DE METRO C.V.,2021-05,147265.0,ARAGON,2020-06
150,2,ROBO A BORDO DE METRO C.V.,2021-05,76922.0,ARENAL,2020-06
151,6,ROBO A BORDO DE METRO C.V.,2021-05,126770.0,ASTURIAS,2020-06
152,1,ROBO A BORDO DE METRO C.V.,2021-05,94564.0,BUENAVISTA,2020-06
153,0,ROBO A BORDO DE METRO C.V.,2021-05,44719.0,CHAPULTEPEC,2020-06
154,0,ROBO A BORDO DE METRO C.V.,2021-05,117997.0,CHURUBUSCO,2020-06
155,0,ROBO A BORDO DE METRO C.V.,2021-05,144779.0,CLAVERIA,2020-06
156,0,ROBO A BORDO DE METRO C.V.,2021-05,93641.0,COAPA,2020-06
157,5,ROBO A BORDO DE METRO C.V.,2021-05,33787.0,CONGRESO,2020-06
158,2,ROBO A BORDO DE METRO C.V.,2021-05,67697.0,CONSULADO,2020-06
159,0,ROBO A BORDO DE METRO C.V.,2021-05,18851.0,CORREDOR-CENTRO,2020-06
160,0,ROBO A BORDO DE METRO C.V.,2021-05,65669.0,COYOACAN,2020-06
161,0,ROBO A BORDO DE METRO C.V.,2021-05,101270.0,CUAJIMALPA,2020-06
162,0,ROBO A BORDO DE METRO C.V.,2021-05,280497.0,CUAUTEPEC,2020-06
163,1,ROBO A BORDO DE METRO C.V.,2021-05,93702.0,CUCHILLA,2020-06
164,0,ROBO A BORDO DE METRO C.V.,2021-05,70802.0,CUITLAHUAC,2020-06
165,0,ROBO A BORDO DE METRO C.V.,2021-05,150082.0,CULHUACAN,2020-06
166,3,ROBO A BORDO DE METRO C.V.,2021-05,83772.0,DEL VALLE,2020-06
167,0,ROBO A BORDO DE METRO C.V.,2021-05,94133.0,DINAMO,2020-06
168,0,ROBO A BORDO DE METRO C.V.,2021-05,80579.0,EL YAQUI,2020-06
169,1,ROBO A BORDO DE METRO C.V.,2021-05,177825.0,ESTRELLA,2020-06
170,0,ROBO A BORDO DE METRO C.V.,2021-05,187026.0,FUENTE,2020-06
171,0,ROBO A BORDO DE METRO C.V.,2021-05,95686.0,GRANJAS,2020-06
172,2,ROBO A BORDO DE METRO C.V.,2021-05,136444.0,HORMIGA,2020-06
173,0,ROBO A BORDO DE METRO C.V.,2021-05,174817.0,HUIPULCO-HOSPITALES,2020-06
174,1,ROBO A BORDO DE METRO C.V.,2021-05,110025.0,IZTACCIHUATL,2020-06
175,0,ROBO A BORDO DE METRO C.V.,2021-05,166805.0,LA NORIA,2020-06
176,1,ROBO A BORDO DE METRO C.V.,2021-05,62180.0,LA RAZA,2020-06
177,4,ROBO A BORDO DE METRO C.V.,2021-05,92638.0,LINDAVISTA,2020-06
178,6,ROBO A BORDO DE METRO C.V.,2021-05,96937.0,MERCED-BALBUENA,2020-06
179,0,ROBO A BORDO DE METRO C.V.,2021-05,64875.0,MILPA ALTA,2020-06
180,3,ROBO A BORDO DE METRO C.V.,2021-05,29350.0,MIXCALCO-HERALDO,2020-06
181,1,ROBO A BORDO DE METRO C.V.,2021-05,160243.0,MIXQUIC,2020-06
182,2,ROBO A BORDO DE METRO C.V.,2021-05,121359.0,MOCTEZUMA,2020-06
183,1,ROBO A BORDO DE METRO C.V.,2021-05,35662.0,MORELOS,2020-06
184,2,ROBO A BORDO DE METRO C.V.,2021-05,67270.0,NAPOLES,2020-06
185,3,ROBO A BORDO DE METRO C.V.,2021-05,113877.0,NARVARTE-ALAMOS,2020-06
186,1,ROBO A BORDO DE METRO C.V.,2021-05,42255.0,NATIVITAS,2020-06
187,0,ROBO A BORDO DE METRO C.V.,2021-05,218084.0,OASIS,2020-06
188,0,ROBO A BORDO DE METRO C.V.,2021-05,177697.0,PADIERNA,2020-06
189,8,ROBO A BORDO DE METRO C.V.,2021-05,150298.0,PANTITLAN,2020-06
190,0,ROBO A BORDO DE METRO C.V.,2021-05,263257.0,PLATEROS,2020-06
191,0,ROBO A BORDO DE METRO C.V.,2021-05,37779.0,POLANCO-CASTILLO,2020-06
192,1,ROBO A BORDO DE METRO C.V.,2021-05,78265.0,PORTALES,2020-06
193,0,ROBO A BORDO DE METRO C.V.,2021-05,207608.0,PRADERA,2020-06
194,0,ROBO A BORDO DE METRO C.V.,2021-05,278219.0,QUETZAL,2020-06
195,1,ROBO A BORDO DE METRO C.V.,2021-05,151888.0,QUIROGA,2020-06
196,3,ROBO A BORDO DE METRO C.V.,2021-05,34257.0,REVOLUCION-ALAMEDA,2020-06
197,0,ROBO A BORDO DE METRO C.V.,2021-05,70434.0,ROMA,2020-06
198,0,ROBO A BORDO DE METRO C.V.,2021-05,47620.0,SAN ANGEL,2020-06
199,0,ROBO A BORDO DE METRO C.V.,2021-05,140415.0,SAN JERONIMO,2020-06
200,0,ROBO A BORDO DE METRO C.V.,2021-05,193642.0,SANTA CRUZ,2020-06
201,0,ROBO A BORDO DE METRO C.V.,2021-05,227160.0,SANTA FE,2020-06
202,0,ROBO A BORDO DE METRO C.V.,2021-05,61100.0,SOTELO,2020-06
203,0,ROBO A BORDO DE METRO C.V.,2021-05,155668.0,TACUBA,2020-06
204,2,ROBO A BORDO DE METRO C.V.,2021-05,73623.0,TACUBAYA,2020-06
205,0,ROBO A BORDO DE METRO C.V.,2021-05,115941.0,TAXQUEÑA,2020-06
206,0,ROBO A BORDO DE METRO C.V.,2021-05,43804.0,TECOMITL,2020-06
207,0,ROBO A BORDO DE METRO C.V.,2021-05,270493.0,TEOTONGO,2020-06
208,0,ROBO A BORDO DE METRO C.V.,2021-05,256237.0,TEPEPAN,2020-06
209,1,ROBO A BORDO DE METRO C.V.,2021-05,69778.0,TEPEYAC,2020-06
210,0,ROBO A BORDO DE METRO C.V.,2021-05,295459.0,TEZONCO,2020-06
211,0,ROBO A BORDO DE METRO C.V.,2021-05,128951.0,TICOMAN,2020-06
212,0,ROBO A BORDO DE METRO C.V.,2021-05,124003.0,TLACOTAL,2020-06
213,0,ROBO A BORDO DE METRO C.V.,2021-05,96337.0,TLATELOLCO,2020-06
214,0,ROBO A BORDO DE METRO C.V.,2021-05,130167.0,UNIVERSIDAD,2020-06
215,0,ROBO A BORDO DE METRO C.V.,2021-05,158714.0,XOTEPINGO,2020-06
216,0,ROBO A BORDO DE METRO C.V.,2021-05,185225.0,ZAPOTITLA,2020-06
217,2,ROBO A BORDO DE METRO C.V.,2021-05,34276.0,ZARAGOZA,2020-06
218,3,ROBO A BORDO DE METRO S.V.,2021-05,171082.0,ABASTO-REFORMA,2020-06
219,0,ROBO A BORDO DE METRO S.V.,2021-05,190052.0,ALPES,2020-06
220,8,ROBO A BORDO DE METRO S.V.,2021-05,25606.0,ANGEL-ZONA ROSA,2020-06
221,7,ROBO A BORDO DE METRO S.V.,2021-05,147265.0,ARAGON,2020-06
222,42,ROBO A BORDO DE METRO S.V.,2021-05,76922.0,ARENAL,2020-06
223,37,ROBO A BORDO DE METRO S.V.,2021-05,126770.0,ASTURIAS,2020-06
224,43,ROBO A BORDO DE METRO S.V.,2021-05,94564.0,BUENAVISTA,2020-06
225,0,ROBO A BORDO DE METRO S.V.,2021-05,44719.0,CHAPULTEPEC,2020-06
226,2,ROBO A BORDO DE METRO S.V.,2021-05,117997.0,CHURUBUSCO,2020-06
227,4,ROBO A BORDO DE METRO S.V.,2021-05,144779.0,CLAVERIA,2020-06
228,0,ROBO A BORDO DE METRO S.V.,2021-05,93641.0,COAPA,2020-06
229,41,ROBO A BORDO DE METRO S.V.,2021-05,33787.0,CONGRESO,2020-06
230,4,ROBO A BORDO DE METRO S.V.,2021-05,67697.0,CONSULADO,2020-06
231,11,ROBO A BORDO DE METRO S.V.,2021-05,18851.0,CORREDOR-CENTRO,2020-06
232,2,ROBO A BORDO DE METRO S.V.,2021-05,65669.0,COYOACAN,2020-06
233,0,ROBO A BORDO DE METRO S.V.,2021-05,101270.0,CUAJIMALPA,2020-06
234,0,ROBO A BORDO DE METRO S.V.,2021-05,280497.0,CUAUTEPEC,2020-06
235,3,ROBO A BORDO DE METRO S.V.,2021-05,93702.0,CUCHILLA,2020-06
236,0,ROBO A BORDO DE METRO S.V.,2021-05,70802.0,CUITLAHUAC,2020-06
237,0,ROBO A BORDO DE METRO S.V.,2021-05,150082.0,CULHUACAN,2020-06
238,11,ROBO A BORDO DE METRO S.V.,2021-05,83772.0,DEL VALLE,2020-06
239,0,ROBO A BORDO DE METRO S.V.,2021-05,94133.0,DINAMO,2020-06
240,0,ROBO A BORDO DE METRO S.V.,2021-05,80579.0,EL YAQUI,2020-06
241,9,ROBO A BORDO DE METRO S.V.,2021-05,177825.0,ESTRELLA,2020-06
242,0,ROBO A BORDO DE METRO S.V.,2021-05,187026.0,FUENTE,2020-06
243,6,ROBO A BORDO DE METRO S.V.,2021-05,95686.0,GRANJAS,2020-06
244,4,ROBO A BORDO DE METRO S.V.,2021-05,136444.0,HORMIGA,2020-06
245,0,ROBO A BORDO DE METRO S.V.,2021-05,174817.0,HUIPULCO-HOSPITALES,2020-06
